Date,Day_of_Week,Month,Year,Day_of_Year,Is_Weekend,Holiday_Flag,Temperature_C,Rainfall_mm,Humidity_pct,Evaporation_Rate_mm,Population,Household_Count,Urbanization_Index,Pump_Status,Total_Daily_Usage_ML,Treatment_Output_ML,Pressure_Level_bar,Reservoir_Level_pct,Per_Capita_Usage_L,Demand_Level
2020-07-05,6,7,2020,187,1,0,36.7,4.6,40.6,4.18,1008348,265355,0.7194,1,107.37,103.68,3.97,30.0,106.48,Medium
2020-07-06,0,7,2020,188,0,0,35.9,2.1,42.4,4.15,1007982,265258,0.718,1,115.993,123.83,3.87,30.0,115.07,High
2020-07-07,1,7,2020,189,0,0,34.7,0.0,46.5,3.61,1007264,265069,0.7174,1,115.422,123.98,3.83,30.0,114.59,High
2020-07-08,2,7,2020,190,0,0,33.7,0.0,43.0,4.54,1010592,265945,0.7215,1,112.452,118.67,3.83,30.0,111.27,High
2020-07-09,3,7,2020,191,0,0,35.3,0.0,48.5,4.5,1012677,266494,0.7198,1,114.459,120.99,3.74,30.0,113.03,High
2020-07-10,4,7,2020,192,0,0,37.3,27.3,40.6,4.41,1010039,265800,0.7197,1,107.972,111.68,3.91,30.0,106.9,Medium
2020-07-11,5,7,2020,193,1,0,36.3,0.0,38.7,3.8,1007452,265119,0.7278,1,111.85,118.94,3.61,30.0,111.02,High
2020-07-12,6,7,2020,194,1,0,34.1,0.0,36.7,3.74,1012199,266368,0.7287,1,107.37,115.3,3.47,30.0,106.08,Medium
2020-07-13,0,7,2020,195,0,0,36.2,0.0,34.7,3.47,1013945,266828,0.713,1,119.263,125.4,3.88,30.0,117.62,High
2020-07-14,1,7,2020,196,0,0,36.6,0.0,43.3,3.99,1009336,265615,0.7227,1,117.477,130.82,3.83,30.0,116.39,High
2020-07-15,2,7,2020,197,0,0,34.6,1.6,44.5,3.49,1009726,265717,0.7172,1,114.514,115.55,3.74,30.0,113.41,High
2020-07-16,3,7,2020,198,0,0,36.2,0.0,42.9,3.42,1011769,266255,0.7198,1,114.098,120.29,3.92,30.0,112.77,High
2020-07-17,4,7,2020,199,0,0,36.0,0.0,52.4,3.69,1014036,266852,0.7226,1,113.766,115.93,3.65,30.0,112.19,High
2020-07-18,5,7,2020,200,1,0,34.2,0.0,52.5,3.63,1009808,265739,0.72,1,107.067,115.06,3.72,30.0,106.03,Medium
2020-07-19,6,7,2020,201,1,0,36.4,0.0,44.8,3.58,1008237,265326,0.7222,1,110.16,110.92,3.67,30.0,109.26,High
2020-07-20,0,7,2020,202,0,0,36.7,0.0,37.6,3.95,1012220,266374,0.7245,1,118.335,120.25,3.8,30.0,116.91,High
2020-07-21,1,7,2020,203,0,0,37.5,0.0,43.9,3.76,1012610,266476,0.7226,1,117.893,121.89,3.48,30.0,116.42,High
2020-07-22,2,7,2020,204,0,0,37.4,0.0,43.9,3.58,1011079,266073,0.7179,1,116.072,122.67,3.62,30.0,114.8,High
2020-07-23,3,7,2020,205,0,0,33.7,0.0,43.7,3.74,1010005,265791,0.718,1,110.119,113.84,3.84,30.0,109.03,High
2020-07-24,4,7,2020,206,0,0,34.3,0.0,43.7,3.24,1013165,266622,0.7139,1,115.292,119.3,3.57,30.0,113.79,High
2020-07-25,5,7,2020,207,1,0,36.5,0.0,44.1,3.65,1012287,266391,0.7169,1,110.453,115.43,3.7,30.0,109.11,High
2020-07-26,6,7,2020,208,1,0,36.4,0.0,45.5,3.63,1009749,265723,0.7309,1,118.583,123.79,3.38,30.0,117.44,High
2020-07-27,0,7,2020,209,0,0,36.4,0.0,44.5,2.94,1011439,266168,0.7172,1,113.446,123.58,3.86,30.0,112.16,High
2020-07-28,1,7,2020,210,0,0,41.4,0.0,48.9,3.91,1008692,265445,0.7152,1,119.282,127.3,3.6,30.0,118.25,High
2020-07-29,2,7,2020,211,0,0,36.4,0.0,49.8,3.13,1012822,266532,0.7227,1,113.656,118.37,3.6,30.0,112.22,High
2020-07-30,3,7,2020,212,0,0,37.2,14.3,43.6,3.49,1010981,266048,0.7206,1,107.838,119.52,3.63,30.0,106.67,Medium
2020-07-31,4,7,2020,213,0,0,36.9,0.0,54.7,3.89,1010689,265971,0.7202,1,111.186,118.22,3.73,30.0,110.01,High
2020-08-01,5,8,2020,214,1,0,36.4,0.0,43.7,3.77,1011549,266197,0.7282,1,106.406,108.82,3.6,30.0,105.19,Medium
2020-08-02,6,8,2020,215,1,0,34.9,0.0,40.7,3.38,1011751,266250,0.7239,1,103.066,108.99,4.16,30.0,101.87,Medium
2020-08-03,0,8,2020,216,0,0,36.4,0.0,50.9,3.19,1013515,266714,0.7185,1,115.63,123.02,3.39,30.0,114.09,High
2020-08-04,1,8,2020,217,0,0,34.1,0.0,45.1,3.69,1012962,266569,0.7191,1,111.772,115.3,3.71,30.0,110.34,High
2020-08-05,2,8,2020,218,0,0,34.8,0.0,51.0,3.55,1011522,266190,0.7187,1,111.797,114.23,3.8,30.0,110.52,High
2020-08-06,3,8,2020,219,0,0,34.4,0.0,37.6,3.01,1013417,266689,0.7256,1,113.871,119.82,3.64,30.0,112.36,High
2020-08-07,4,8,2020,220,0,0,35.2,0.0,56.8,2.91,1012746,266512,0.7197,1,110.411,114.85,3.83,30.0,109.02,High
2020-08-08,5,8,2020,221,1,0,38.4,0.0,53.4,2.37,1011146,266091,0.7122,1,105.124,114.82,3.73,30.0,103.97,Medium
2020-08-09,6,8,2020,222,1,0,32.1,0.0,42.8,3.24,1011805,266264,0.721,1,101.089,108.37,4.12,30.0,99.91,Medium
2020-08-10,0,8,2020,223,0,0,35.9,0.0,43.1,3.12,1011812,266266,0.7135,1,115.085,118.92,3.58,30.0,113.74,High
2020-08-11,1,8,2020,224,0,0,32.3,4.1,59.1,3.58,1013174,266625,0.7321,1,108.263,114.95,3.46,30.0,106.86,Medium
2020-08-12,2,8,2020,225,0,0,34.0,0.0,47.3,3.24,1011485,266180,0.7164,1,111.564,120.94,3.59,30.0,110.3,High
2020-08-13,3,8,2020,226,0,0,36.2,0.0,47.1,3.61,1011493,266182,0.7204,1,111.504,112.9,3.84,30.0,110.24,High
2020-08-14,4,8,2020,227,0,0,34.6,0.0,40.2,2.77,1016266,267438,0.7225,1,107.009,109.29,3.81,30.0,105.3,Medium
2020-08-15,5,8,2020,228,1,1,32.8,0.0,50.0,3.48,1014263,266911,0.7198,1,98.677,103.58,4.03,30.0,97.29,Medium
2020-08-16,6,8,2020,229,1,0,33.3,0.0,50.9,2.79,1010917,266031,0.7198,1,101.139,106.3,3.96,30.0,100.05,Medium
2020-08-17,0,8,2020,230,0,0,35.3,0.0,55.9,3.29,1013635,266746,0.7234,1,113.512,119.03,3.67,30.0,111.99,High
2020-08-18,1,8,2020,231,0,0,33.1,0.0,45.6,2.38,1012785,266522,0.7289,1,111.386,116.02,3.71,30.0,109.98,High
2020-08-19,2,8,2020,232,0,0,34.4,0.0,45.2,3.03,1013386,266681,0.7251,1,110.016,114.54,3.74,30.0,108.56,High
2020-08-20,3,8,2020,233,0,0,34.1,0.0,55.4,2.12,1012932,266561,0.7287,1,108.714,115.3,4.1,30.0,107.33,Medium
2020-08-21,4,8,2020,234,0,0,33.0,8.2,58.4,2.79,1015092,267129,0.716,1,105.149,113.81,3.95,30.0,103.59,Medium
2020-08-22,5,8,2020,235,1,0,37.1,0.0,45.8,3.05,1013459,266700,0.7229,1,104.904,108.71,4.13,30.0,103.51,Medium
2020-08-23,6,8,2020,236,1,0,34.7,0.0,59.4,2.65,1012698,266499,0.7221,1,98.583,110.83,4.04,30.0,97.35,Medium
2020-08-24,0,8,2020,237,0,0,30.6,1.8,54.4,2.42,1014962,267095,0.723,1,106.466,117.67,3.83,30.0,104.9,Medium
2020-08-25,1,8,2020,238,0,0,33.8,0.0,60.0,3.16,1013399,266684,0.7282,1,108.348,117.75,3.66,30.0,106.92,Medium
2020-08-26,2,8,2020,239,0,0,32.5,0.0,54.5,2.76,1013230,266639,0.7202,1,103.667,110.72,3.89,30.0,102.31,Medium
2020-08-27,3,8,2020,240,0,0,34.6,0.9,42.5,2.59,1013670,266755,0.7193,1,108.767,120.23,3.8,30.0,107.3,Medium
2020-08-28,4,8,2020,241,0,0,32.1,0.0,54.7,2.78,1012910,266555,0.724,1,105.087,109.47,3.84,30.0,103.75,Medium
2020-08-29,5,8,2020,242,1,0,33.0,0.0,61.0,3.8,1013170,266624,0.7124,1,98.078,100.48,3.89,30.0,96.8,Medium
2020-08-30,6,8,2020,243,1,0,33.8,4.5,51.6,3.19,1012033,266324,0.7201,1,98.89,102.26,3.6,30.0,97.71,Medium
2020-08-31,0,8,2020,244,0,0,34.2,0.0,54.4,3.18,1011759,266252,0.7207,1,106.722,109.05,4.02,30.0,105.48,Medium
2020-09-01,1,9,2020,245,0,0,31.0,0.0,55.8,2.87,1011320,266137,0.7167,1,102.079,107.55,3.87,30.0,100.94,Medium
2020-09-02,2,9,2020,246,0,0,32.2,0.0,42.5,2.75,1010588,265944,0.7266,1,104.359,110.48,3.64,30.0,103.27,Medium
2020-09-03,3,9,2020,247,0,0,31.9,0.0,65.6,1.71,1011667,266228,0.716,1,102.499,108.23,3.95,30.0,101.32,Medium
2020-09-04,4,9,2020,248,0,0,31.5,0.0,53.1,2.39,1013133,266614,0.7207,1,104.294,109.47,3.73,30.0,102.94,Medium
2020-09-05,5,9,2020,249,1,0,35.0,0.0,60.5,2.45,1013743,266774,0.7228,1,98.898,104.24,4.0,30.0,97.56,Medium
2020-09-06,6,9,2020,250,1,0,32.9,4.1,57.8,1.88,1013049,266592,0.7281,1,92.21,102.03,4.11,30.0,91.02,Medium
2020-09-07,0,9,2020,251,0,0,30.2,0.0,64.9,2.16,1008935,265509,0.7213,1,100.97,107.88,4.04,30.0,100.08,Medium
2020-09-08,1,9,2020,252,0,0,33.4,0.0,60.9,1.82,1016851,267592,0.7261,1,106.256,114.34,3.81,30.0,104.5,Medium
2020-09-09,2,9,2020,253,0,0,35.1,4.4,58.1,2.58,1015929,267350,0.7249,1,102.19,107.87,3.82,30.0,100.59,Medium
2020-09-10,3,9,2020,254,0,0,33.3,0.0,55.1,2.92,1014703,267027,0.722,1,100.843,101.04,3.8,30.0,99.38,Medium
2020-09-11,4,9,2020,255,0,0,29.4,0.0,63.9,3.02,1017681,267811,0.7159,1,99.699,99.24,3.79,30.0,97.97,Medium
2020-09-12,5,9,2020,256,1,0,30.8,0.0,50.9,2.73,1011967,266307,0.7142,1,92.309,103.17,3.97,30.0,91.22,Medium
2020-09-13,6,9,2020,257,1,0,33.3,0.0,63.8,2.17,1017751,267829,0.7219,1,96.443,99.67,3.9,30.0,94.76,Medium
2020-09-14,0,9,2020,258,0,0,30.2,0.0,55.4,1.78,1012101,266342,0.7187,1,100.04,103.19,3.78,30.0,98.84,Medium
2020-09-15,1,9,2020,259,0,0,31.8,0.0,67.5,1.84,1014564,266991,0.726,1,102.054,107.89,3.71,30.0,100.59,Medium
2020-09-16,2,9,2020,260,0,0,32.2,0.0,62.4,2.03,1011593,266209,0.7251,1,97.407,103.93,3.91,30.0,96.29,Medium
2020-09-17,3,9,2020,261,0,0,29.5,0.0,65.1,2.18,1014226,266902,0.7205,1,99.802,106.82,3.84,30.0,98.4,Medium
2020-09-18,4,9,2020,262,0,0,30.7,0.0,62.7,2.46,1015023,267111,0.7156,1,97.521,107.72,3.75,30.0,96.08,Medium
2020-09-19,5,9,2020,263,1,0,25.8,0.0,53.8,2.11,1013997,266841,0.724,1,90.455,99.48,4.12,30.0,89.21,Medium
2020-09-20,6,9,2020,264,1,0,29.0,0.0,58.6,2.65,1015789,267313,0.7164,1,91.589,93.74,4.25,30.0,90.17,Medium
2020-09-21,0,9,2020,265,0,0,30.0,0.0,66.6,2.42,1014614,267004,0.7177,1,97.603,105.39,4.07,30.0,96.2,Medium
2020-09-22,1,9,2020,266,0,0,28.4,0.0,64.5,2.51,1013426,266691,0.7166,1,97.768,101.5,3.81,30.0,96.47,Medium
2020-09-23,2,9,2020,267,0,0,32.6,0.0,69.9,2.96,1013392,266682,0.7208,1,96.399,100.81,3.93,30.0,95.13,Medium
2020-09-24,3,9,2020,268,0,0,27.8,0.8,66.3,2.03,1016203,267422,0.7273,1,92.988,94.36,4.2,30.0,91.51,Medium
2020-09-25,4,9,2020,269,0,0,29.2,0.0,59.8,2.67,1013329,266666,0.7214,1,97.23,97.01,3.75,30.0,95.95,Medium
2020-09-26,5,9,2020,270,1,0,29.9,0.0,61.0,2.49,1016522,267506,0.7193,1,93.213,97.78,4.09,30.0,91.7,Medium
2020-09-27,6,9,2020,271,1,0,31.7,8.4,65.9,2.37,1017192,267682,0.7139,0,77.793,78.81,3.9,30.0,76.48,Low
2020-09-28,0,9,2020,272,0,0,27.3,0.0,54.1,2.85,1011464,266175,0.7242,1,93.882,101.36,4.21,30.0,92.82,Medium
2020-09-29,1,9,2020,273,0,0,31.0,0.0,74.4,2.85,1017122,267664,0.7176,1,97.994,102.05,3.86,30.0,96.34,Medium
2020-09-30,2,9,2020,274,0,0,29.2,0.0,68.6,2.12,1019032,268166,0.7221,1,96.511,102.26,4.27,30.0,94.71,Medium
2020-10-01,3,10,2020,275,0,0,27.6,2.3,72.9,2.43,1015470,267229,0.7197,1,92.41,101.13,4.24,30.0,91.0,Medium
2020-10-02,4,10,2020,276,0,1,29.6,0.0,59.2,2.62,1016219,267426,0.7257,1,87.572,87.49,4.01,30.0,86.17,Medium
2020-10-03,5,10,2020,277,1,0,29.1,0.0,73.6,2.4,1017150,267671,0.7207,1,87.976,90.2,3.91,30.0,86.49,Medium
2020-10-04,6,10,2020,278,1,0,27.7,7.5,78.9,2.75,1014580,266995,0.7212,1,83.25,87.96,4.1,30.0,82.05,Medium
2020-10-05,0,10,2020,279,0,0,28.6,0.0,61.5,2.63,1015551,267250,0.724,1,93.342,98.95,3.94,30.0,91.91,Medium
2020-10-06,1,10,2020,280,0,0,27.8,0.0,72.3,3.26,1012613,266477,0.7321,1,90.531,98.37,3.93,30.0,89.4,Medium
2020-10-07,2,10,2020,281,0,0,28.4,7.3,68.8,1.92,1015574,267256,0.726,1,90.696,97.83,3.74,30.0,89.31,Medium
2020-10-08,3,10,2020,282,0,0,29.1,0.0,61.4,2.49,1016348,267460,0.7211,1,92.701,97.63,3.9,30.0,91.21,Medium
2020-10-09,4,10,2020,283,0,0,30.3,0.0,71.9,2.18,1016439,267484,0.7216,1,93.993,99.6,3.79,30.0,92.47,Medium
2020-10-10,5,10,2020,284,1,0,25.9,0.9,73.9,2.79,1017592,267787,0.7189,1,84.265,89.47,4.14,30.0,82.81,Medium
2020-10-11,6,10,2020,285,1,0,30.9,1.3,67.1,1.91,1013967,266833,0.7168,1,84.583,84.4,4.2,30.0,83.42,Medium
2020-10-12,0,10,2020,286,0,0,24.6,23.2,76.3,2.7,1014507,266976,0.7188,1,83.404,87.11,4.18,30.0,82.21,Medium
2020-10-13,1,10,2020,287,0,0,27.2,10.7,62.4,2.32,1019418,268268,0.7177,1,87.617,92.74,4.08,30.0,85.95,Medium
2020-10-14,2,10,2020,288,0,0,28.1,0.0,63.6,2.29,1015381,267206,0.7248,1,89.332,95.17,3.88,30.0,87.98,Medium
2020-10-15,3,10,2020,289,0,0,27.5,0.0,72.1,2.01,1016137,267404,0.7162,1,88.906,90.58,4.04,30.0,87.49,Medium
2020-10-16,4,10,2020,290,0,0,26.0,7.1,71.9,2.42,1015658,267278,0.7282,1,84.814,85.25,4.17,30.0,83.51,Medium
2020-10-17,5,10,2020,291,1,0,26.5,9.7,68.5,3.05,1014204,266896,0.7253,1,82.742,86.18,3.98,30.0,81.58,Medium
2020-10-18,6,10,2020,292,1,0,26.0,9.1,76.4,2.62,1019149,268197,0.7217,1,77.055,86.81,4.15,30.0,75.61,Low
2020-10-19,0,10,2020,293,0,0,25.7,0.0,75.4,2.89,1014902,267079,0.7216,1,91.055,93.15,3.97,30.0,89.72,Medium
2020-10-20,1,10,2020,294,0,0,27.7,0.1,77.3,3.32,1013758,266778,0.7188,1,90.223,98.26,4.25,30.0,89.0,Medium
2020-10-21,2,10,2020,295,0,0,26.8,0.0,72.7,2.77,1015166,267149,0.723,1,89.979,99.23,4.13,30.0,88.63,Medium
2020-10-22,3,10,2020,296,0,0,25.1,0.0,76.7,2.46,1012119,266347,0.7271,1,89.842,94.47,4.09,30.0,88.77,Medium
2020-10-23,4,10,2020,297,0,0,27.4,4.8,71.7,2.88,1014875,267072,0.7181,1,87.296,89.62,3.77,30.0,86.02,Medium
2020-10-24,5,10,2020,298,1,0,26.4,0.0,84.5,2.49,1014296,266920,0.714,1,82.791,88.47,4.1,30.0,81.62,Medium
2020-10-25,6,10,2020,299,1,0,27.0,0.0,70.5,2.52,1017523,267769,0.7251,1,78.671,83.19,4.09,30.0,77.32,Low
2020-10-26,0,10,2020,300,0,0,26.6,0.0,85.4,2.13,1014996,267104,0.7233,1,86.575,88.33,4.01,30.0,85.3,Medium
2020-10-27,1,10,2020,301,0,0,24.3,0.0,75.3,3.13,1018174,267941,0.716,1,86.803,89.17,3.8,30.0,85.25,Medium
2020-10-28,2,10,2020,302,0,0,24.5,8.9,68.6,2.62,1019250,268224,0.718,1,80.326,85.7,3.93,30.0,78.81,Medium
2020-10-29,3,10,2020,303,0,0,26.4,30.2,82.6,2.86,1018071,267913,0.7174,1,78.374,85.09,4.11,30.0,76.98,Low
2020-10-30,4,10,2020,304,0,0,26.0,0.0,76.7,2.4,1016133,267403,0.718,1,81.21,84.3,4.26,30.0,79.92,Medium
2020-10-31,5,10,2020,305,1,0,24.9,0.1,80.6,3.0,1016901,267606,0.72,1,81.268,85.12,4.0,30.0,79.92,Medium
2020-11-01,6,11,2020,306,1,0,25.0,4.5,82.7,2.54,1013624,266743,0.7203,1,74.643,80.38,4.09,30.0,73.64,Low
2020-11-02,0,11,2020,307,0,0,26.6,0.8,78.6,2.81,1016461,267490,0.7184,1,87.369,91.22,4.29,30.0,85.95,Medium
2020-11-03,1,11,2020,308,0,0,23.7,11.0,74.2,3.24,1015063,267122,0.7179,1,79.073,82.13,4.06,30.0,77.9,Low
2020-11-04,2,11,2020,309,0,0,25.3,0.0,82.3,3.22,1018228,267955,0.7205,1,81.695,83.51,4.06,30.0,80.23,Medium
2020-11-05,3,11,2020,310,0,0,24.0,4.6,77.7,2.92,1022040,268958,0.7225,1,84.941,86.87,4.03,30.0,83.11,Medium
2020-11-06,4,11,2020,311,0,0,23.9,0.0,81.4,2.24,1017949,267881,0.7201,1,83.99,96.2,3.86,30.0,82.51,Medium
2020-11-07,5,11,2020,312,1,0,25.8,0.0,67.5,4.17,1013022,266585,0.7275,1,77.329,80.61,4.21,30.0,76.33,Low
2020-11-08,6,11,2020,313,1,0,25.2,10.3,80.7,3.69,1016337,267457,0.7242,1,74.106,81.91,4.06,30.0,72.91,Low
2020-11-09,0,11,2020,314,0,0,25.1,0.1,75.5,3.31,1017360,267726,0.7138,1,84.648,93.93,4.05,30.0,83.2,Medium
2020-11-10,1,11,2020,315,0,0,25.7,0.0,87.3,2.74,1017344,267722,0.7243,1,85.011,88.71,4.12,30.0,83.56,Medium
2020-11-11,2,11,2020,316,0,0,23.7,7.6,82.3,3.02,1015763,267306,0.7248,1,80.205,85.32,4.39,30.0,78.96,Medium
2020-11-12,3,11,2020,317,0,0,24.5,0.0,80.7,2.87,1017771,267834,0.7196,1,83.267,87.74,3.87,30.0,81.81,Medium
2020-11-13,4,11,2020,318,0,0,22.9,0.0,82.1,3.62,1014850,267066,0.7143,1,81.138,80.36,4.22,30.0,79.95,Medium
2020-11-14,5,11,2020,319,1,0,23.8,10.0,74.9,3.24,1015501,267237,0.7218,1,73.673,72.7,4.29,30.0,72.55,Low
2020-11-15,6,11,2020,320,1,0,23.0,0.0,88.3,2.85,1018737,268089,0.7217,1,74.124,77.98,4.06,30.0,72.76,Low
2020-11-16,0,11,2020,321,0,0,23.2,0.0,90.3,3.0,1015469,267229,0.7161,1,80.98,83.75,4.18,30.0,79.75,Medium
2020-11-17,1,11,2020,322,0,0,23.9,16.8,82.6,3.66,1018632,268061,0.7145,1,76.737,86.25,4.38,30.0,75.33,Low
2020-11-18,2,11,2020,323,0,0,21.6,0.0,88.8,3.88,1014872,267072,0.7213,1,79.61,82.88,3.99,30.0,78.44,Low
2020-11-19,3,11,2020,324,0,0,25.9,0.0,78.2,3.88,1021196,268736,0.7206,1,81.35,91.27,4.12,30.0,79.66,Medium
2020-11-20,4,11,2020,325,0,0,21.1,2.3,77.2,3.6,1016173,267414,0.7197,1,78.1,80.58,4.18,30.0,76.86,Low
2020-11-21,5,11,2020,326,1,0,20.7,0.0,81.6,3.22,1017329,267718,0.7214,1,72.616,81.98,4.25,30.0,71.38,Low
2020-11-22,6,11,2020,327,1,0,24.2,0.0,83.8,2.06,1018493,268024,0.7163,1,72.842,78.0,4.29,30.0,71.52,Low
2020-11-23,0,11,2020,328,0,0,23.5,0.0,79.8,3.5,1016756,267567,0.7196,1,80.228,85.93,4.12,30.0,78.91,Medium
2020-11-24,1,11,2020,329,0,0,23.2,0.0,84.7,3.41,1018229,267955,0.7245,1,81.981,84.54,4.16,30.0,80.51,Medium
2020-11-25,2,11,2020,330,0,0,23.1,0.0,83.7,3.49,1019148,268197,0.7201,1,80.039,85.77,3.96,30.0,78.54,Medium
2020-11-26,3,11,2020,331,0,0,22.1,10.6,77.4,3.49,1019974,268414,0.7134,1,78.611,87.62,4.14,30.0,77.07,Low
2020-11-27,4,11,2020,332,0,0,20.6,0.0,85.1,2.97,1019691,268340,0.7194,1,75.132,78.45,4.08,30.0,73.68,Low
2020-11-28,5,11,2020,333,1,0,22.0,8.9,87.0,3.75,1017819,267847,0.7165,1,69.955,72.43,4.02,30.0,68.73,Low
2020-11-29,6,11,2020,334,1,0,20.8,0.0,83.7,3.81,1017925,267875,0.7232,1,70.338,73.11,4.12,30.0,69.1,Low
2020-11-30,0,11,2020,335,0,0,23.2,24.2,88.8,3.86,1022972,269203,0.7234,1,74.438,83.02,4.2,30.0,72.77,Low
2020-12-01,1,12,2020,336,0,0,21.4,14.6,77.1,4.0,1020228,268481,0.7135,1,75.112,81.43,4.21,30.0,73.62,Low
2020-12-02,2,12,2020,337,0,0,20.3,13.1,85.6,3.89,1016540,267511,0.7256,1,72.97,80.96,3.98,30.0,71.78,Low
2020-12-03,3,12,2020,338,0,0,21.0,0.0,77.6,3.52,1018639,268063,0.7163,0,66.526,70.79,4.09,30.0,65.31,Low
2020-12-04,4,12,2020,339,0,0,22.0,21.6,78.0,3.68,1017824,267848,0.7296,1,72.807,76.57,4.28,30.0,71.53,Low
2020-12-05,5,12,2020,340,1,0,20.5,0.0,80.5,3.78,1018279,267968,0.7216,1,69.947,74.72,4.28,30.0,68.69,Low
2020-12-06,6,12,2020,341,1,0,20.0,1.8,79.1,3.82,1016146,267407,0.7156,1,68.77,75.42,4.35,30.0,67.68,Low
2020-12-07,0,12,2020,342,0,0,21.5,7.7,81.2,4.21,1017836,267852,0.7162,1,76.176,79.24,4.34,30.0,74.84,Low
2020-12-08,1,12,2020,343,0,0,21.5,10.9,83.0,4.1,1022338,269036,0.7236,1,77.133,85.1,4.21,30.0,75.45,Low
2020-12-09,2,12,2020,344,0,0,20.3,0.0,88.3,4.7,1019928,268402,0.7199,1,77.676,82.66,4.06,30.0,76.16,Low
2020-12-10,3,12,2020,345,0,0,20.3,5.9,82.6,4.79,1013843,266801,0.7214,1,71.912,68.29,4.2,30.0,70.93,Low
2020-12-11,4,12,2020,346,0,0,21.2,0.6,76.4,3.97,1021314,268767,0.73,1,75.556,81.98,4.39,30.0,73.98,Low
2020-12-12,5,12,2020,347,1,0,18.7,3.7,90.1,2.44,1021115,268714,0.7184,1,70.653,70.37,4.61,30.0,69.19,Low
2020-12-13,6,12,2020,348,1,0,18.7,20.3,80.3,4.5,1018273,267967,0.7222,1,62.06,67.74,4.35,30.0,60.95,Low
2020-12-14,0,12,2020,349,0,0,19.6,0.0,84.3,3.82,1020481,268548,0.729,1,78.145,84.76,4.2,30.0,76.58,Low
2020-12-15,1,12,2020,350,0,0,20.3,0.0,86.9,3.75,1017383,267732,0.7233,1,78.073,82.97,4.23,30.0,76.74,Low
2020-12-16,2,12,2020,351,0,0,21.1,2.5,85.7,3.95,1018216,267952,0.7139,1,77.309,82.81,4.13,30.0,75.93,Low
2020-12-17,3,12,2020,352,0,0,22.8,0.0,90.2,3.96,1022209,269002,0.7244,1,78.715,85.95,4.29,30.0,77.0,Low
2020-12-18,4,12,2020,353,0,0,21.8,0.0,87.2,4.42,1018724,268085,0.7161,1,75.38,77.66,4.3,30.0,73.99,Low
2020-12-19,5,12,2020,354,1,0,20.2,8.8,80.5,3.58,1015583,267259,0.729,1,65.902,71.58,4.29,30.0,64.89,Low
2020-12-20,6,12,2020,355,1,0,20.4,0.0,95.8,3.81,1019251,268224,0.7178,1,69.749,76.73,4.15,30.0,68.43,Low
2020-12-21,0,12,2020,356,0,0,18.9,0.0,85.9,4.41,1019276,268231,0.7368,1,75.379,84.43,3.92,30.0,73.95,Low
2020-12-22,1,12,2020,357,0,0,20.3,8.0,84.2,4.56,1021885,268917,0.7293,1,76.178,76.67,4.25,30.0,74.55,Low
2020-12-23,2,12,2020,358,0,0,19.9,2.3,89.8,4.6,1019573,268309,0.718,1,77.567,82.67,4.16,30.0,76.08,Low
2020-12-24,3,12,2020,359,0,0,20.7,0.0,86.2,4.06,1018756,268094,0.7221,1,76.318,77.25,4.03,30.0,74.91,Low
2020-12-25,4,12,2020,360,0,1,19.0,0.0,87.0,4.02,1021745,268880,0.7257,1,69.606,70.07,4.03,30.0,68.12,Low
2020-12-26,5,12,2020,361,1,0,21.0,4.7,97.5,4.25,1019951,268408,0.7259,1,74.089,78.87,4.26,30.0,72.64,Low
2020-12-27,6,12,2020,362,1,0,22.5,8.4,83.6,4.58,1018265,267964,0.7242,1,70.975,74.76,3.95,30.0,69.7,Low
2020-12-28,0,12,2020,363,0,0,20.0,22.0,83.4,5.11,1022130,268982,0.7282,1,71.682,78.7,4.23,30.0,70.13,Low
2020-12-29,1,12,2020,364,0,0,20.7,0.0,85.6,3.73,1020263,268490,0.7214,1,78.68,81.58,4.24,30.0,77.12,Low
2020-12-30,2,12,2020,365,0,0,21.1,0.0,90.3,4.5,1019937,268404,0.7202,1,78.235,81.74,4.2,30.0,76.71,Low
2020-12-31,3,12,2020,366,0,0,19.5,0.0,77.4,4.09,1020342,268511,0.7203,1,76.94,81.42,4.07,30.0,75.41,Low
2021-01-01,4,1,2021,1,0,0,20.4,0.0,75.1,3.96,1017900,267868,0.7263,1,78.344,79.68,3.93,30.0,76.97,Low
2021-01-02,5,1,2021,2,1,0,20.1,0.0,82.0,5.04,1019041,268169,0.7238,1,71.912,73.34,4.27,30.0,70.57,Low
2021-01-03,6,1,2021,3,1,0,20.2,0.0,76.7,4.91,1020159,268463,0.7235,1,70.613,77.49,4.37,30.0,69.22,Low
2021-01-04,0,1,2021,4,0,0,18.9,0.0,82.7,4.9,1019818,268373,0.726,1,79.212,81.53,4.02,30.0,77.67,Low
2021-01-05,1,1,2021,5,0,0,20.1,0.0,87.3,5.13,1022808,269160,0.7118,1,80.89,88.48,4.17,30.0,79.09,Medium
2021-01-06,2,1,2021,6,0,0,20.8,0.0,80.3,4.6,1020753,268619,0.7236,1,79.528,85.33,4.34,30.0,77.91,Low
2021-01-07,3,1,2021,7,0,0,22.2,0.0,77.5,4.65,1022083,268969,0.7231,1,80.526,79.91,4.15,30.0,78.79,Medium
2021-01-08,4,1,2021,8,0,0,21.4,0.0,84.9,5.73,1020447,268539,0.7304,1,75.332,80.69,4.09,30.0,73.82,Low
